bufferSize;packetLength;trafficPattern;packetInjectionRate;Average latency;Average latency (cycles);Minimum latency;Minimum latency (cycles);Maximum latency;Maximum latency (cycles);Average hop count;Minimum hop count;Maximum hop count;Total sent flits;Total received flits;Total sent packets;Total received packets;Total injected packets;Simulated time;Simulated clock cycles;Delta cycles;Total flits at wrong Dest;Total modified flits (Router);Total modified flits (NI);Total dropped flits;Total ARQ sent;Total ACK sent;Total Retransmissions;Single Retransmissions ARQ;Multi Retransmissions ARQ;Number Flits in FlitBuffer;Acceptance Rate;Information Gain;Residual Error Probability;Residual Error Prob (Flits);
48;100;TrafficPattern::Bitshuffle;0.001;7738 ns;773;6100 ns;610;16260 ns;1626;3;2;6;8000;7700;80;77;80;300 us;30000;61230;0;0;0;0;0;0;0;0;0;161;0.1;1;0.0375;0.017375;
48;104;TrafficPattern::Bitshuffle;0.001;7976 ns;797;6340 ns;634;16440 ns;1644;3;2;6;8320;8008;80;77;80;300 us;30000;63620;0;0;0;0;0;0;0;0;0;140;0.104;1;0.0375;0.0206731;
48;108;TrafficPattern::Bitshuffle;0.001;8218 ns;821;6580 ns;658;16680 ns;1668;3;2;6;8640;8316;80;77;80;300 us;30000;66200;0;0;0;0;0;0;0;0;0;116;0.108;1;0.0375;0.0240741;
48;109;TrafficPattern::Bitshuffle;0.001;8279 ns;827;6640 ns;664;16780 ns;1678;3;2;6;8720;8393;80;77;80;300 us;30000;66606;0;0;0;0;0;0;0;0;0;110;0.109;1;0.0375;0.0248853;
48;110;TrafficPattern::Bitshuffle;0.001;8449 ns;844;6700 ns;670;16860 ns;1686;3;2;6;8800;8580;80;78;80;300 us;30000;66608;0;0;0;0;0;0;0;0;0;69;0.11;1;0.025;0.0171591;
48;111;TrafficPattern::Bitshuffle;0.001;8507 ns;850;6760 ns;676;16920 ns;1692;3;2;6;8880;8658;80;78;80;300 us;30000;67931;0;0;0;0;0;0;0;0;0;62;0.111;1;0.025;0.018018;
48;112;TrafficPattern::Bitshuffle;0.001;8460 ns;846;6820 ns;682;16980 ns;1698;3;2;6;8960;8624;80;77;80;300 us;30000;68856;0;0;0;0;0;0;0;0;0;92;0.112;1;0.0375;0.0272321;
48;116;TrafficPattern::Bitshuffle;0.001;8700 ns;870;7060 ns;706;17160 ns;1716;3;2;6;9280;8932;80;77;80;300 us;30000;70897;0;0;0;0;0;0;0;0;0;68;0.116;1;0.0375;0.0301724;
48;120;TrafficPattern::Bitshuffle;0.001;9051 ns;905;7300 ns;730;17460 ns;1746;3;2;6;9600;9360;80;78;80;300 us;30000;73186;0;0;0;0;0;0;0;0;0;29;0.12;1;0.025;0.0219792;
48;124;TrafficPattern::Bitshuffle;0.001;9182 ns;918;7540 ns;754;17640 ns;1764;3;2;6;9920;9548;80;77;80;300 us;30000;74778;0;0;0;0;0;0;0;0;0;20;0.124;1;0.0375;0.0354839;
48;128;TrafficPattern::Bitshuffle;0.001;9578 ns;957;7780 ns;778;17880 ns;1788;4;2;6;10240;9728;80;76;80;300 us;30000;77176;0;0;0;0;0;0;0;0;0;256;0.128;1;0.05;0.025;
56;8;TrafficPattern::Bitshuffle;0.001;9070 ns;907;580 ns;58;10800 ns;1080;4;2;6;640;640;80;80;80;300 us;30000;6707;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
56;16;TrafficPattern::Bitshuffle;0.001;2993 ns;299;1060 ns;106;11220 ns;1122;4;2;6;1280;1280;80;80;80;300 us;30000;11494;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
56;24;TrafficPattern::Bitshuffle;0.001;3475 ns;347;1540 ns;154;11700 ns;1170;4;2;6;1920;1920;80;80;80;300 us;30000;16139;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
56;28;TrafficPattern::Bitshuffle;0.001;3714 ns;371;1780 ns;178;11920 ns;1192;4;2;6;2240;2240;80;80;80;300 us;30000;18775;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
56;32;TrafficPattern::Bitshuffle;0.001;3955 ns;395;2020 ns;202;12180 ns;1218;4;2;6;2560;2560;80;80;80;300 us;30000;20938;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
56;36;TrafficPattern::Bitshuffle;0.001;4198 ns;419;2260 ns;226;12420 ns;1242;4;2;6;2880;2880;80;80;80;300 us;30000;23469;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
56;40;TrafficPattern::Bitshuffle;0.001;4439 ns;443;2500 ns;250;12660 ns;1266;4;2;6;3200;3200;80;80;80;300 us;30000;25682;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
56;44;TrafficPattern::Bitshuffle;0.001;4680 ns;468;2740 ns;274;12900 ns;1290;4;2;6;3520;3520;80;80;80;300 us;30000;28349;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
56;48;TrafficPattern::Bitshuffle;0.001;4922 ns;492;2980 ns;298;13140 ns;1314;4;2;6;3840;3840;80;80;80;300 us;30000;30629;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
56;56;TrafficPattern::Bitshuffle;0.001;5403 ns;540;3460 ns;346;13620 ns;1362;4;2;6;4480;4480;80;80;80;300 us;30000;35427;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
56;60;TrafficPattern::Bitshuffle;0.001;5643 ns;564;3700 ns;370;13860 ns;1386;4;2;6;4800;4800;80;80;80;300 us;30000;38011;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
56;64;TrafficPattern::Bitshuffle;0.001;5885 ns;588;3940 ns;394;14080 ns;1408;4;2;6;5120;5120;80;80;80;300 us;30000;40451;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
56;68;TrafficPattern::Bitshuffle;0.001;6127 ns;612;4180 ns;418;14340 ns;1434;4;2;6;5440;5440;80;80;80;300 us;30000;42442;0;0;0;0;0;0;0;0;0;0;0.068;1;0;0;
56;72;TrafficPattern::Bitshuffle;0.001;6367 ns;636;4420 ns;442;14580 ns;1458;4;2;6;5760;5760;80;80;80;300 us;30000;45076;0;0;0;0;0;0;0;0;0;0;0.072;1;0;0;
56;76;TrafficPattern::Bitshuffle;0.001;6609 ns;660;4660 ns;466;14820 ns;1482;4;2;6;6080;6080;80;80;80;300 us;30000;47464;0;0;0;0;0;0;0;0;0;0;0.076;1;0;0;
56;80;TrafficPattern::Bitshuffle;0.001;6847 ns;684;4900 ns;490;15040 ns;1504;4;2;6;6400;6400;80;80;80;300 us;30000;50209;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
56;84;TrafficPattern::Bitshuffle;0.001;7089 ns;708;5140 ns;514;15300 ns;1530;4;2;6;6720;6720;80;80;80;300 us;30000;52579;0;0;0;0;0;0;0;0;0;0;0.084;1;0;0;
56;88;TrafficPattern::Bitshuffle;0.001;7121 ns;712;5380 ns;538;15520 ns;1552;3;2;6;7040;6864;80;78;80;300 us;30000;54249;0;0;0;0;0;0;0;0;0;157;0.088;1;0.025;0.00269886;
56;92;TrafficPattern::Bitshuffle;0.001;7364 ns;736;5620 ns;562;15760 ns;1576;3;2;6;7360;7176;80;78;80;300 us;30000;57099;0;0;0;0;0;0;0;0;0;141;0.092;1;0.025;0.00584239;
56;96;TrafficPattern::Bitshuffle;0.001;7603 ns;760;5860 ns;586;16 us;1600;3;2;6;7680;7488;80;78;80;300 us;30000;59445;0;0;0;0;0;0;0;0;0;125;0.096;1;0.025;0.00872396;
56;100;TrafficPattern::Bitshuffle;0.001;7737 ns;773;6100 ns;610;16260 ns;1626;3;2;6;8000;7700;80;77;80;300 us;30000;61649;0;0;0;0;0;0;0;0;0;161;0.1;1;0.0375;0.017375;
56;104;TrafficPattern::Bitshuffle;0.001;7978 ns;797;6340 ns;634;16480 ns;1648;3;2;6;8320;8008;80;77;80;300 us;30000;63785;0;0;0;0;0;0;0;0;0;140;0.104;1;0.0375;0.0206731;
56;108;TrafficPattern::Bitshuffle;0.001;8218 ns;821;6580 ns;658;16740 ns;1674;3;2;6;8640;8316;80;77;80;300 us;30000;65575;0;0;0;0;0;0;0;0;0;113;0.108;1;0.0375;0.0244213;
56;109;TrafficPattern::Bitshuffle;0.001;8277 ns;827;6640 ns;664;16800 ns;1680;3;2;6;8720;8393;80;77;80;300 us;30000;66779;0;0;0;0;0;0;0;0;0;107;0.109;1;0.0375;0.0252294;
56;110;TrafficPattern::Bitshuffle;0.001;8338 ns;833;6700 ns;670;16840 ns;1684;3;2;6;8800;8470;80;77;80;300 us;30000;67189;0;0;0;0;0;0;0;0;0;104;0.11;1;0.0375;0.0256818;
56;111;TrafficPattern::Bitshuffle;0.001;8398 ns;839;6760 ns;676;16900 ns;1690;3;2;6;8880;8547;80;77;80;300 us;30000;67927;0;0;0;0;0;0;0;0;0;98;0.111;1;0.0375;0.026464;
56;112;TrafficPattern::Bitshuffle;0.001;8461 ns;846;6820 ns;682;16980 ns;1698;3;2;6;8960;8624;80;77;80;300 us;30000;68331;0;0;0;0;0;0;0;0;0;92;0.112;1;0.0375;0.0272321;
56;116;TrafficPattern::Bitshuffle;0.001;8701 ns;870;7060 ns;706;17220 ns;1722;3;2;6;9280;8932;80;77;80;300 us;30000;70750;0;0;0;0;0;0;0;0;0;68;0.116;1;0.0375;0.0301724;
56;120;TrafficPattern::Bitshuffle;0.001;8944 ns;894;7300 ns;730;17460 ns;1746;3;2;6;9600;9240;80;77;80;300 us;30000;73593;0;0;0;0;0;0;0;0;0;44;0.12;1;0.0375;0.0329167;
56;124;TrafficPattern::Bitshuffle;0.001;9182 ns;918;7540 ns;754;17640 ns;1764;3;2;6;9920;9548;80;77;80;300 us;30000;75580;0;0;0;0;0;0;0;0;0;20;0.124;1;0.0375;0.0354839;
56;128;TrafficPattern::Bitshuffle;0.001;9602 ns;960;7780 ns;778;17940 ns;1794;3;2;6;10240;9600;80;75;80;300 us;30000;77392;0;0;0;0;0;0;0;0;0;383;0.128;1;0.0625;0.0250977;
64;8;TrafficPattern::Bitshuffle;0.001;9070 ns;907;580 ns;58;10800 ns;1080;4;2;6;640;640;80;80;80;300 us;30000;6707;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
64;16;TrafficPattern::Bitshuffle;0.001;2993 ns;299;1060 ns;106;11220 ns;1122;4;2;6;1280;1280;80;80;80;300 us;30000;11494;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
64;24;TrafficPattern::Bitshuffle;0.001;3475 ns;347;1540 ns;154;11700 ns;1170;4;2;6;1920;1920;80;80;80;300 us;30000;16139;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
64;28;TrafficPattern::Bitshuffle;0.001;3714 ns;371;1780 ns;178;11920 ns;1192;4;2;6;2240;2240;80;80;80;300 us;30000;18775;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
64;32;TrafficPattern::Bitshuffle;0.001;3955 ns;395;2020 ns;202;12180 ns;1218;4;2;6;2560;2560;80;80;80;300 us;30000;20938;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
64;36;TrafficPattern::Bitshuffle;0.001;4198 ns;419;2260 ns;226;12420 ns;1242;4;2;6;2880;2880;80;80;80;300 us;30000;23469;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
64;40;TrafficPattern::Bitshuffle;0.001;4439 ns;443;2500 ns;250;12660 ns;1266;4;2;6;3200;3200;80;80;80;300 us;30000;25682;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
64;44;TrafficPattern::Bitshuffle;0.001;4680 ns;468;2740 ns;274;12900 ns;1290;4;2;6;3520;3520;80;80;80;300 us;30000;28349;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
64;48;TrafficPattern::Bitshuffle;0.001;4922 ns;492;2980 ns;298;13140 ns;1314;4;2;6;3840;3840;80;80;80;300 us;30000;30629;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
64;56;TrafficPattern::Bitshuffle;0.001;5403 ns;540;3460 ns;346;13620 ns;1362;4;2;6;4480;4480;80;80;80;300 us;30000;35353;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
64;60;TrafficPattern::Bitshuffle;0.001;5644 ns;564;3700 ns;370;13860 ns;1386;4;2;6;4800;4800;80;80;80;300 us;30000;38004;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
64;64;TrafficPattern::Bitshuffle;0.001;5883 ns;588;3940 ns;394;14080 ns;1408;4;2;6;5120;5120;80;80;80;300 us;30000;40407;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
64;68;TrafficPattern::Bitshuffle;0.001;6125 ns;612;4180 ns;418;14340 ns;1434;4;2;6;5440;5440;80;80;80;300 us;30000;42995;0;0;0;0;0;0;0;0;0;0;0.068;1;0;0;
64;72;TrafficPattern::Bitshuffle;0.001;6366 ns;636;4420 ns;442;14560 ns;1456;4;2;6;5760;5760;80;80;80;300 us;30000;45252;0;0;0;0;0;0;0;0;0;0;0.072;1;0;0;
64;76;TrafficPattern::Bitshuffle;0.001;6608 ns;660;4660 ns;466;14820 ns;1482;4;2;6;6080;6080;80;80;80;300 us;30000;47341;0;0;0;0;0;0;0;0;0;0;0.076;1;0;0;
64;80;TrafficPattern::Bitshuffle;0.001;6850 ns;685;4900 ns;490;15060 ns;1506;4;2;6;6400;6400;80;80;80;300 us;30000;49805;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
64;84;TrafficPattern::Bitshuffle;0.001;6986 ns;698;5140 ns;514;15300 ns;1530;3;2;6;6720;6636;80;79;80;300 us;30000;52444;0;0;0;0;0;0;0;0;0;83;0.084;1;0.0125;0.00014881;
64;88;TrafficPattern::Bitshuffle;0.001;7013 ns;701;5380 ns;538;15540 ns;1554;3;2;6;7040;6776;80;77;80;300 us;30000;54860;0;0;0;0;0;0;0;0;0;236;0.088;1;0.0375;0.00397727;
64;92;TrafficPattern::Bitshuffle;0.001;7254 ns;725;5620 ns;562;15780 ns;1578;3;2;6;7360;7084;80;77;80;300 us;30000;57081;0;0;0;0;0;0;0;0;0;209;0.092;1;0.0375;0.00910326;
64;96;TrafficPattern::Bitshuffle;0.001;7604 ns;760;5860 ns;586;16 us;1600;3;2;6;7680;7488;80;78;80;300 us;30000;59421;0;0;0;0;0;0;0;0;0;125;0.096;1;0.025;0.00872396;
64;100;TrafficPattern::Bitshuffle;0.001;7845 ns;784;6100 ns;610;16240 ns;1624;3;2;6;8000;7800;80;78;80;300 us;30000;61252;0;0;0;0;0;0;0;0;0;109;0.1;1;0.025;0.011375;
64;104;TrafficPattern::Bitshuffle;0.001;7978 ns;797;6340 ns;634;16480 ns;1648;3;2;6;8320;8008;80;77;80;300 us;30000;64360;0;0;0;0;0;0;0;0;0;140;0.104;1;0.0375;0.0206731;
64;108;TrafficPattern::Bitshuffle;0.001;8219 ns;821;6580 ns;658;16720 ns;1672;3;2;6;8640;8316;80;77;80;300 us;30000;66454;0;0;0;0;0;0;0;0;0;116;0.108;1;0.0375;0.0240741;
64;109;TrafficPattern::Bitshuffle;0.001;8279 ns;827;6640 ns;664;16800 ns;1680;3;2;6;8720;8393;80;77;80;300 us;30000;66593;0;0;0;0;0;0;0;0;0;107;0.109;1;0.0375;0.0252294;
64;110;TrafficPattern::Bitshuffle;0.001;8339 ns;833;6700 ns;670;16860 ns;1686;3;2;6;8800;8470;80;77;80;300 us;30000;67451;0;0;0;0;0;0;0;0;0;104;0.11;1;0.0375;0.0256818;
64;111;TrafficPattern::Bitshuffle;0.001;8399 ns;839;6760 ns;676;16920 ns;1692;3;2;6;8880;8547;80;77;80;300 us;30000;67853;0;0;0;0;0;0;0;0;0;98;0.111;1;0.0375;0.026464;
64;112;TrafficPattern::Bitshuffle;0.001;8459 ns;845;6820 ns;682;16920 ns;1692;3;2;6;8960;8624;80;77;80;300 us;30000;68635;0;0;0;0;0;0;0;0;0;92;0.112;1;0.0375;0.0272321;
64;116;TrafficPattern::Bitshuffle;0.001;8810 ns;881;7060 ns;706;17220 ns;1722;3;2;6;9280;9048;80;78;80;300 us;30000;70999;0;0;0;0;0;0;0;0;0;45;0.116;1;0.025;0.0201509;
64;120;TrafficPattern::Bitshuffle;0.001;8941 ns;894;7300 ns;730;17400 ns;1740;3;2;6;9600;9240;80;77;80;300 us;30000;73074;0;0;0;0;0;0;0;0;0;44;0.12;1;0.0375;0.0329167;
64;124;TrafficPattern::Bitshuffle;0.001;9292 ns;929;7540 ns;754;17700 ns;1770;3;2;6;9920;9672;80;78;80;300 us;30000;75799;0;0;0;0;0;0;0;0;0;10;0.124;1;0.025;0.0239919;
64;128;TrafficPattern::Bitshuffle;0.001;9578 ns;957;7780 ns;778;17940 ns;1794;4;2;6;10240;9728;80;76;80;300 us;30000;77699;0;0;0;0;0;0;0;0;0;256;0.128;1;0.05;0.025;
72;8;TrafficPattern::Bitshuffle;0.001;9070 ns;907;580 ns;58;10800 ns;1080;4;2;6;640;640;80;80;80;300 us;30000;6707;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
72;16;TrafficPattern::Bitshuffle;0.001;2993 ns;299;1060 ns;106;11220 ns;1122;4;2;6;1280;1280;80;80;80;300 us;30000;11494;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
72;24;TrafficPattern::Bitshuffle;0.001;3475 ns;347;1540 ns;154;11700 ns;1170;4;2;6;1920;1920;80;80;80;300 us;30000;16139;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
72;28;TrafficPattern::Bitshuffle;0.001;3714 ns;371;1780 ns;178;11920 ns;1192;4;2;6;2240;2240;80;80;80;300 us;30000;18775;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
72;32;TrafficPattern::Bitshuffle;0.001;3955 ns;395;2020 ns;202;12180 ns;1218;4;2;6;2560;2560;80;80;80;300 us;30000;20938;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
72;36;TrafficPattern::Bitshuffle;0.001;4198 ns;419;2260 ns;226;12420 ns;1242;4;2;6;2880;2880;80;80;80;300 us;30000;23469;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
72;40;TrafficPattern::Bitshuffle;0.001;4439 ns;443;2500 ns;250;12660 ns;1266;4;2;6;3200;3200;80;80;80;300 us;30000;25682;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
72;44;TrafficPattern::Bitshuffle;0.001;4680 ns;468;2740 ns;274;12900 ns;1290;4;2;6;3520;3520;80;80;80;300 us;30000;28349;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
72;48;TrafficPattern::Bitshuffle;0.001;4922 ns;492;2980 ns;298;13140 ns;1314;4;2;6;3840;3840;80;80;80;300 us;30000;30629;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
72;56;TrafficPattern::Bitshuffle;0.001;5403 ns;540;3460 ns;346;13620 ns;1362;4;2;6;4480;4480;80;80;80;300 us;30000;35353;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
72;60;TrafficPattern::Bitshuffle;0.001;5644 ns;564;3700 ns;370;13860 ns;1386;4;2;6;4800;4800;80;80;80;300 us;30000;38220;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
72;64;TrafficPattern::Bitshuffle;0.001;5883 ns;588;3940 ns;394;14080 ns;1408;4;2;6;5120;5120;80;80;80;300 us;30000;40360;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
72;68;TrafficPattern::Bitshuffle;0.001;6126 ns;612;4180 ns;418;14340 ns;1434;4;2;6;5440;5440;80;80;80;300 us;30000;42702;0;0;0;0;0;0;0;0;0;0;0.068;1;0;0;
72;72;TrafficPattern::Bitshuffle;0.001;6366 ns;636;4420 ns;442;14560 ns;1456;4;2;6;5760;5760;80;80;80;300 us;30000;45075;0;0;0;0;0;0;0;0;0;0;0.072;1;0;0;
72;76;TrafficPattern::Bitshuffle;0.001;6607 ns;660;4660 ns;466;14820 ns;1482;4;2;6;6080;6080;80;80;80;300 us;30000;47209;0;0;0;0;0;0;0;0;0;0;0.076;1;0;0;
72;80;TrafficPattern::Bitshuffle;0.001;6849 ns;684;4900 ns;490;15040 ns;1504;4;2;6;6400;6400;80;80;80;300 us;30000;49973;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
72;84;TrafficPattern::Bitshuffle;0.001;7089 ns;708;5140 ns;514;15300 ns;1530;4;2;6;6720;6720;80;80;80;300 us;30000;52690;0;0;0;0;0;0;0;0;0;0;0.084;1;0;0;
72;88;TrafficPattern::Bitshuffle;0.001;7014 ns;701;5380 ns;538;15540 ns;1554;3;2;6;7040;6776;80;77;80;300 us;30000;55076;0;0;0;0;0;0;0;0;0;236;0.088;1;0.0375;0.00397727;
72;92;TrafficPattern::Bitshuffle;0.001;7254 ns;725;5620 ns;562;15720 ns;1572;3;2;6;7360;7084;80;77;80;300 us;30000;56851;0;0;0;0;0;0;0;0;0;212;0.092;1;0.0375;0.00869565;
72;96;TrafficPattern::Bitshuffle;0.001;7604 ns;760;5860 ns;586;16020 ns;1602;3;2;6;7680;7488;80;78;80;300 us;30000;59609;0;0;0;0;0;0;0;0;0;122;0.096;1;0.025;0.00911458;
72;100;TrafficPattern::Bitshuffle;0.001;7951 ns;795;6100 ns;610;16240 ns;1624;3;2;6;8000;7900;80;79;80;300 us;30000;62096;0;0;0;0;0;0;0;0;0;54;0.1;1;0.0125;0.00575;
72;104;TrafficPattern::Bitshuffle;0.001;7978 ns;797;6340 ns;634;16500 ns;1650;3;2;6;8320;8008;80;77;80;300 us;30000;63787;0;0;0;0;0;0;0;0;0;140;0.104;1;0.0375;0.0206731;
72;108;TrafficPattern::Bitshuffle;0.001;8218 ns;821;6580 ns;658;16740 ns;1674;3;2;6;8640;8316;80;77;80;300 us;30000;66467;0;0;0;0;0;0;0;0;0;116;0.108;1;0.0375;0.0240741;
72;109;TrafficPattern::Bitshuffle;0.001;8278 ns;827;6640 ns;664;16800 ns;1680;3;2;6;8720;8393;80;77;80;300 us;30000;66993;0;0;0;0;0;0;0;0;0;110;0.109;1;0.0375;0.0248853;
72;110;TrafficPattern::Bitshuffle;0.001;8341 ns;834;6700 ns;670;16860 ns;1686;3;2;6;8800;8470;80;77;80;300 us;30000;67307;0;0;0;0;0;0;0;0;0;104;0.11;1;0.0375;0.0256818;
72;111;TrafficPattern::Bitshuffle;0.001;8399 ns;839;6760 ns;676;16920 ns;1692;3;2;6;8880;8547;80;77;80;300 us;30000;68232;0;0;0;0;0;0;0;0;0;98;0.111;1;0.0375;0.026464;
72;112;TrafficPattern::Bitshuffle;0.001;8460 ns;846;6820 ns;682;16960 ns;1696;3;2;6;8960;8624;80;77;80;300 us;30000;69298;0;0;0;0;0;0;0;0;0;92;0.112;1;0.0375;0.0272321;
72;116;TrafficPattern::Bitshuffle;0.001;8809 ns;880;7060 ns;706;17200 ns;1720;3;2;6;9280;9048;80;78;80;300 us;30000;71309;0;0;0;0;0;0;0;0;0;45;0.116;1;0.025;0.0201509;
72;120;TrafficPattern::Bitshuffle;0.001;8942 ns;894;7300 ns;730;17460 ns;1746;3;2;6;9600;9240;80;77;80;300 us;30000;73129;0;0;0;0;0;0;0;0;0;44;0.12;1;0.0375;0.0329167;
72;124;TrafficPattern::Bitshuffle;0.001;9181 ns;918;7540 ns;754;17640 ns;1764;3;2;6;9920;9548;80;77;80;300 us;30000;75551;0;0;0;0;0;0;0;0;0;20;0.124;1;0.0375;0.0354839;
72;128;TrafficPattern::Bitshuffle;0.001;9602 ns;960;7780 ns;778;17940 ns;1794;3;2;6;10240;9600;80;75;80;300 us;30000;77134;0;0;0;0;0;0;0;0;0;383;0.128;1;0.0625;0.0250977;
80;8;TrafficPattern::Bitshuffle;0.001;9070 ns;907;580 ns;58;10800 ns;1080;4;2;6;640;640;80;80;80;300 us;30000;6707;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
80;16;TrafficPattern::Bitshuffle;0.001;2993 ns;299;1060 ns;106;11220 ns;1122;4;2;6;1280;1280;80;80;80;300 us;30000;11494;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
80;24;TrafficPattern::Bitshuffle;0.001;3475 ns;347;1540 ns;154;11700 ns;1170;4;2;6;1920;1920;80;80;80;300 us;30000;16139;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
80;28;TrafficPattern::Bitshuffle;0.001;3714 ns;371;1780 ns;178;11920 ns;1192;4;2;6;2240;2240;80;80;80;300 us;30000;18775;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
80;32;TrafficPattern::Bitshuffle;0.001;3955 ns;395;2020 ns;202;12180 ns;1218;4;2;6;2560;2560;80;80;80;300 us;30000;20938;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
80;36;TrafficPattern::Bitshuffle;0.001;4198 ns;419;2260 ns;226;12420 ns;1242;4;2;6;2880;2880;80;80;80;300 us;30000;23469;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
80;40;TrafficPattern::Bitshuffle;0.001;4439 ns;443;2500 ns;250;12660 ns;1266;4;2;6;3200;3200;80;80;80;300 us;30000;25682;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
80;44;TrafficPattern::Bitshuffle;0.001;4680 ns;468;2740 ns;274;12900 ns;1290;4;2;6;3520;3520;80;80;80;300 us;30000;28349;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
80;48;TrafficPattern::Bitshuffle;0.001;4922 ns;492;2980 ns;298;13140 ns;1314;4;2;6;3840;3840;80;80;80;300 us;30000;30629;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
80;56;TrafficPattern::Bitshuffle;0.001;5403 ns;540;3460 ns;346;13620 ns;1362;4;2;6;4480;4480;80;80;80;300 us;30000;35353;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
80;60;TrafficPattern::Bitshuffle;0.001;5644 ns;564;3700 ns;370;13860 ns;1386;4;2;6;4800;4800;80;80;80;300 us;30000;38220;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
80;64;TrafficPattern::Bitshuffle;0.001;5883 ns;588;3940 ns;394;14080 ns;1408;4;2;6;5120;5120;80;80;80;300 us;30000;40360;0;0;0;0;0;0;0;0;0;0;0.064;1;0;0;
80;68;TrafficPattern::Bitshuffle;0.001;6126 ns;612;4180 ns;418;14340 ns;1434;4;2;6;5440;5440;80;80;80;300 us;30000;42949;0;0;0;0;0;0;0;0;0;0;0.068;1;0;0;
80;72;TrafficPattern::Bitshuffle;0.001;6366 ns;636;4420 ns;442;14560 ns;1456;4;2;6;5760;5760;80;80;80;300 us;30000;45496;0;0;0;0;0;0;0;0;0;0;0.072;1;0;0;
80;76;TrafficPattern::Bitshuffle;0.001;6607 ns;660;4660 ns;466;14820 ns;1482;4;2;6;6080;6080;80;80;80;300 us;30000;47565;0;0;0;0;0;0;0;0;0;0;0.076;1;0;0;
80;80;TrafficPattern::Bitshuffle;0.001;6850 ns;685;4900 ns;490;15060 ns;1506;4;2;6;6400;6400;80;80;80;300 us;30000;49865;0;0;0;0;0;0;0;0;0;0;0.08;1;0;0;
80;84;TrafficPattern::Bitshuffle;0.001;7090 ns;709;5140 ns;514;15300 ns;1530;4;2;6;6720;6720;80;80;80;300 us;30000;52420;0;0;0;0;0;0;0;0;0;0;0.084;1;0;0;
80;88;TrafficPattern::Bitshuffle;0.001;7011 ns;701;5380 ns;538;15480 ns;1548;3;2;6;7040;6776;80;77;80;300 us;30000;55189;0;0;0;0;0;0;0;0;0;236;0.088;1;0.0375;0.00397727;
80;92;TrafficPattern::Bitshuffle;0.001;7255 ns;725;5620 ns;562;15760 ns;1576;3;2;6;7360;7084;80;77;80;300 us;30000;57374;0;0;0;0;0;0;0;0;0;212;0.092;1;0.0375;0.00869565;
